artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
Pat Metheny Group,Logged In,Avery,F,50,Martinez,324.8322,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540646838796.0,1017,Always and Forever,200,1543519479796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",82
Harmonia,Logged In,Rylan,M,69,George,655.77751,paid,"Birmingham-Hoover, AL",PUT,NextSong,1541020249796.0,983,Sehr kosmisch,200,1543519591796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",16
,Logged Out,,,0,,,paid,,GET,Home,,1048,,200,1543519677796,,
David Lee Roth,Logged In,Rylan,M,70,George,171.83302,paid,"Birmingham-Hoover, AL",PUT,NextSong,1541020249796.0,983,California Girls (Album Version),200,1543520246796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",16
Michael Cretu,Logged In,Rylan,M,71,George,301.06077,paid,"Birmingham-Hoover, AL",PUT,NextSong,1541020249796.0,983,The Invisible Man,200,1543520417796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",16
Haloo Helsinki!,Logged In,Rylan,M,72,George,223.42485,paid,"Birmingham-Hoover, AL",PUT,NextSong,1541020249796.0,983,Kaaos ei karkaa,200,1543520718796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",16
,Logged Out,,,0,,,paid,,GET,Home,,1065,,200,1543520732796,,
,Logged Out,,,1,,,paid,,PUT,Login,,1065,,307,1543520733796,,
,Logged In,Tegan,F,2,Levine,,paid,"Portland-South Portland, ME",GET,Home,1540794356796.0,1065,,200,1543521370796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Chali 2na,Logged In,Chloe,F,72,Cuevas,176.8224,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,MC Material,200,1543521962796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Radiohead,Logged In,Chloe,F,73,Cuevas,129.56689,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Faust Arp,200,1543522138796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Andre Hazes,Logged In,Chloe,F,74,Cuevas,206.70649,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Droomland (duet met Paul de Leeuw),200,1543522267796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Rise Against,Logged In,Chloe,F,75,Cuevas,242.25914,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Savior,200,1543522473796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Sepultura,Logged In,Chloe,F,76,Cuevas,186.5922,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Ostia,200,1543522715796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Screaming Trees,Logged In,Chloe,F,77,Cuevas,218.30485,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Witness,200,1543522901796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Spencer Davis Group,Logged In,Chloe,F,78,Cuevas,244.94975,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Crossfire,200,1543523119796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Lionel Richie,Logged In,Chloe,F,79,Cuevas,310.69995,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Still,200,1543523363796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Skinlab,Logged In,Chloe,F,80,Cuevas,277.89016,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,So Far From The Truth,200,1543523673796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Larry Sparks,Logged In,Tegan,F,3,Levine,265.50812,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Follow The Star,200,1543523921796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Eastmountainsouth,Logged In,Chloe,F,81,Cuevas,237.58322,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,You Dance,200,1543523950796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Bon Jovi,Logged In,Tegan,F,4,Levine,228.85832,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Have A Nice Day,200,1543524186796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Diam's,Logged In,Chloe,F,82,Cuevas,220.62975,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,La Boulette (GÃÂ©nÃÂ©ration Nan Nan),200,1543524187796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Porcupine Tree,Logged In,Chloe,F,83,Cuevas,263.60118,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Blackest Eyes (Album Version),200,1543524407796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Blackfield,Logged In,Tegan,F,5,Levine,311.82322,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Once,200,1543524414796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Kate Bush,Logged In,Chloe,F,84,Cuevas,177.05751,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Kite,200,1543524670796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Clinic,Logged In,Tegan,F,6,Levine,156.21179,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Walking With Thee,200,1543524725796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Muse,Logged In,Chloe,F,85,Cuevas,277.31546,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Darkshines [Live From Le Zenith],200,1543524847796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Shakira,Logged In,Tegan,F,7,Levine,322.79465,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,TÃÂº,200,1543524881796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Jellyfish,Logged In,Chloe,F,86,Cuevas,143.17669,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Sebrina_ Paste And Plato,200,1543525124796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
The Verve,Logged In,Tegan,F,8,Levine,360.25424,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Bitter Sweet Symphony,200,1543525203796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Toro Y Moi,Logged In,Chloe,F,87,Cuevas,133.85098,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Lissoms,200,1543525267796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Simon Harris,Logged In,Chloe,F,88,Cuevas,195.83955,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Sample Track 2,200,1543525400796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Linkin Park,Logged In,Tegan,F,9,Levine,197.51138,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Figure.09 (Album Version),200,1543525563796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Michael W. Smith,Logged In,Chloe,F,89,Cuevas,381.88363,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,The Wonderful Cross,200,1543525595796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Underworld,Logged In,Tegan,F,10,Levine,329.53424,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Teardrop,200,1543525760796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Nickelback,Logged In,Chloe,F,90,Cuevas,274.65098,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,This Afternoon (Album Version),200,1543525976796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
,Logged In,Martin,M,0,Johnson,,free,"Minneapolis-St. Paul-Bloomington, MN-WI",GET,Home,1541081807796.0,1008,,200,1543525996796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",55
,Logged In,Martin,M,1,Johnson,,free,"Minneapolis-St. Paul-Bloomington, MN-WI",GET,Settings,1541081807796.0,1008,,200,1543526007796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",55
Jackson Do Pandeiro,Logged In,Martin,M,2,Johnson,157.51791,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1541081807796.0,1008,O Canto Da Ema,200,1543526056796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",55
John Mayer,Logged In,Tegan,F,11,Levine,269.71383,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Heartbreak Warfare,200,1543526089796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Triumvirat,Logged In,Martin,M,3,Johnson,294.81751,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1541081807796.0,1008,Waterfall,200,1543526213796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",55
Hausmylly,Logged In,Chloe,F,91,Cuevas,207.75138,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,TAVALLINEN TARINA,200,1543526250796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Thousand Foot Krutch,Logged In,Tegan,F,12,Levine,180.58404,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Step To Me,200,1543526358796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Enya,Logged In,Chloe,F,92,Cuevas,218.53995,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Only Time (Original Version),200,1543526457796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Billie The Vision & The Dancers,Logged In,Martin,M,4,Johnson,136.46322,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1541081807796.0,1008,Still be Friends,200,1543526507796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",55
Claudio Minore,Logged In,Tegan,F,13,Levine,282.01751,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Non Saprai Mai,200,1543526538796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Charttraxx Karaoke,Logged In,Martin,M,5,Johnson,225.17506,free,"Minneapolis-St. Paul-Bloomington, MN-WI",PUT,NextSong,1541081807796.0,1008,Fireflies,200,1543526643796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",55
The Radio Dept.,Logged In,Chloe,F,93,Cuevas,193.72363,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,The Worst Taste In Music (Extended),200,1543526675796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Wilco,Logged In,Tegan,F,14,Levine,227.65669,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,War on war,200,1543526820796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
O-Zone,Logged In,Chloe,F,94,Cuevas,226.16771,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Despre tine,200,1543526868796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Adam Lambert,Logged In,Austin,M,0,Rosales,227.39546,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1541059521796.0,967,Whataya Want From Me,200,1543526870796,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,12
,Logged In,Austin,M,1,Rosales,,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,Logout,1541059521796.0,967,,307,1543526871796,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,12
,Logged Out,,,2,,,free,,GET,Home,,967,,200,1543526901796,,
,Logged Out,,,3,,,free,,PUT,Login,,967,,307,1543526902796,,
,Logged In,Austin,M,4,Rosales,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1541059521796.0,967,,200,1543526969796,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,12
Mission Of Burma,Logged In,Tegan,F,15,Levine,218.20036,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Red,200,1543527047796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Danity Kane,Logged In,Chloe,F,95,Cuevas,247.74485,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796.0,1041,Damaged [Feat. Fabolous],200,1543527094796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
,Logged In,Wyatt,M,0,Scott,,free,"Eureka-Arcata-Fortuna, CA",GET,Home,1540872073796.0,1010,,200,1543527215796,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,9
Radiohead,Logged In,Tegan,F,16,Levine,223.00689,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Sulk,200,1543527265796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Fightstar,Logged In,Wyatt,M,1,Scott,212.61016,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1540872073796.0,1010,The English Way,200,1543527268796,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,9
Hoobastank,Logged In,Tegan,F,17,Levine,242.78159,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,To Be With You,200,1543527488796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Bright Eyes,Logged In,Tegan,F,18,Levine,279.87546,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Poison Oak (Album Version),200,1543527730796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Procol Harum,Logged In,Tegan,F,19,Levine,368.56118,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Grand Hotel,200,1543528009796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Radiohead,Logged In,Tegan,F,20,Levine,259.29098,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Planet Telex,200,1543528377796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Alliance Ethnik,Logged In,Tegan,F,21,Levine,195.94404,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,SinceritÃÂ© Et Jalousie,200,1543528636796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Muse,Logged In,Tegan,F,22,Levine,365.45261,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,New Born,200,1543528831796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Steps,Logged In,Tegan,F,23,Levine,201.76934,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,5_ 6_ 7_ 8,200,1543529196796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
John Mayer,Logged In,Tegan,F,24,Levine,198.19057,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,The Heart Of Life,200,1543529397796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Kings Of Leon,Logged In,Sean,F,0,Wilson,201.79546,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1540369554796.0,21,Revelry,200,1543529417796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",22
David Gray,Logged In,Tegan,F,25,Levine,263.33995,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Draw The Line,200,1543529595796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
King Stitt,Logged In,Sean,F,1,Wilson,176.27383,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PUT,NextSong,1540369554796.0,21,The Ugly One (AKA Lee Van Cleef),200,1543529618796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",22
Tub Ring,Logged In,Tegan,F,26,Levine,233.69098,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Invalid,200,1543529858796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Era,Logged In,Tegan,F,27,Levine,200.56771,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Cathar Rhythm,200,1543530091796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
,Logged In,Tegan,F,28,Levine,,paid,"Portland-South Portland, ME",GET,Home,1540794356796.0,1065,,200,1543530350796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
+ / - {Plus/Minus},Logged In,Tegan,F,29,Levine,318.98077,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,The Queen of Nothing,200,1543530451796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Crystal Castles,Logged In,Tegan,F,30,Levine,175.51628,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Good Time,200,1543530769796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
The Whitest Boy Alive,Logged In,Tegan,F,31,Levine,234.57914,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Figures,200,1543530944796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
The White Stripes,Logged In,Tegan,F,32,Levine,194.48118,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Bone Broke,200,1543531178796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Furthermore,Logged In,Tegan,F,33,Levine,211.69587,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Are You The Walrus?,200,1543531372796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Eminem / Bizarre,Logged In,Tegan,F,34,Levine,244.55791,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Amityville,200,1543531583796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Florence + The Machine,Logged In,Tegan,F,35,Levine,185.3122,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,I'm Not Calling You A Liar,200,1543531827796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Soda Stereo,Logged In,Braden,M,0,Parker,316.73424,free,"Youngstown-Warren-Boardman, OH-PA",PUT,NextSong,1540999292796.0,1007,Signos,200,1543531878796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",74
Taylor Swift,Logged In,Tegan,F,36,Levine,230.47791,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,You Belong With Me,200,1543532012796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
,Logged In,Tegan,F,37,Levine,,paid,"Portland-South Portland, ME",GET,Home,1540794356796.0,1065,,200,1543532195796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Pearl Jam,Logged In,Tegan,F,38,Levine,283.89832,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Rearviewmirror,200,1543532242796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
The 2 Live Crew,Logged In,Tegan,F,39,Levine,188.31628,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Me So Horny,200,1543532525796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
311,Logged In,Tegan,F,40,Levine,113.26649,paid,"Portland-South Portland, ME",PUT,NextSong,1540794356796.0,1065,Loco,200,1543532713796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Light Of The World,Logged In,Kynnedi,F,0,Sanchez,207.0722,free,"Cedar Rapids, IA",PUT,NextSong,1541079034796.0,1029,"Midnight Groovin' (7"" Version) (2006 Digital Remaster)",200,1543533515796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",89
Stephen Lynch,Logged In,Jayden,M,0,Bell,182.85669,free,"Dallas-Fort Worth-Arlington, TX",PUT,NextSong,1540991795796.0,829,Jim Henson's Dead,200,1543537327796,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),91
Manowar,Logged In,Jacob,M,0,Klein,247.562,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540558108796.0,1049,Shell Shock,200,1543540121796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",73
